id,resource_id,organization_service_id,region_name,network_id,name,state,cidr,prefix,user_defined,type,shared,default_network,dhcp_options_id,associations,hosted_zones,ddos_protection_enabled,instance_count,namespace_id,dns_policy,creation_timestamp,modified_timestamp,discovered_timestamp,account_id,account,cloud
7630,privatenetwork:1472:us-west-1:vpc-eca99489:,1472,us-west-1,vpc-eca99489,mailbroker-dev,available,10.37.177.0/24,24,1,unknown,0,False,dopt-90abd8f5,"{""ipv4"": [{""10.37.177.0/24"": ""vpc-cidr-assoc-e02cde89""}]}",,,,arn:aws:ec2:us-west-1:129269981954:vpc/vpc-eca99489,,,2022-06-16 21:45:51,2022-08-31 18:28:35,129269981954,Mailbroker,AWS
7341,privatenetwork:1472:us-west-2:vpc-52a4822b:,1472,us-west-2,vpc-52a4822b,mailbroker-dev,available,10.42.236.0/24,24,1,unknown,0,False,dopt-01153063488013bbc,"{""ipv4"": [{""10.42.236.0/24"": ""vpc-cidr-assoc-f62fc59c""}]}","[{""Name"": ""execute-api.us-west-2.amazonaws.com."", ""Owner"": {""OwningService"": ""vpce.amazonaws.com""}, ""HostedZoneId"": ""Z014770396SYFMO71AZX""}]",,12,arn:aws:ec2:us-west-2:129269981954:vpc/vpc-52a4822b,,,2022-06-16 21:16:44,2024-03-13 17:20:50,129269981954,Mailbroker,AWS
7372,privatenetwork:1475:us-west-2:vpc-04228ee531f42bf02:,1475,us-west-2,vpc-04228ee531f42bf02,locplatformdata-stg,available,10.109.123.0/24,24,1,unknown,0,False,dopt-2dc66655,"{""ipv4"": [{""10.109.123.0/24"": ""vpc-cidr-assoc-067e6ef27a30c6d34""}]}","[{""Name"": ""sis-stg.autodesk.com."", ""Owner"": {""OwningAccount"": ""122006470590""}, ""HostedZoneId"": ""Z051329320S0WGUMDZ1TP""}, {""Name"": ""local."", ""Owner"": {""OwningAccount"": ""122006470590""}, ""HostedZoneId"": ""Z2PGHQBTZZQQ32""}]",,1,arn:aws:ec2:us-west-2:122006470590:vpc/vpc-04228ee531f42bf02,,,2022-06-16 21:20:55,2024-04-16 05:55:36,122006470590,aws.des.locplatformdata.stg,AWS
7356,privatenetwork:1476:us-east-1:vpc-04ace6e841cc05e03:,1476,us-east-1,vpc-04ace6e841cc05e03,DFTVERTEX-dev,available,10.100.247.0/24,24,1,unknown,0,False,dopt-05dc2035d60fe83a2,"{""ipv4"": [{""10.100.247.0/24"": ""vpc-cidr-assoc-084d535a5deb0f107""}]}",,,10,arn:aws:ec2:us-east-1:127706626776:vpc/vpc-04ace6e841cc05e03,,,2022-06-16 21:19:06,2024-03-13 13:16:09,127706626776,aws.des.DFTVERTEX.dev,AWS
7427,privatenetwork:1477:us-east-1:vpc-0668e626c5fb33209:,1477,us-east-1,vpc-0668e626c5fb33209,eah-prd,available,10.113.153.0/24,24,1,unknown,0,False,dopt-b11eb9cb,"{""ipv4"": [{""10.113.153.0/24"": ""vpc-cidr-assoc-0eb2d5920f4617b42""}]}",,,,arn:aws:ec2:us-east-1:135726038199:vpc/vpc-0668e626c5fb33209,,,2022-06-16 21:26:57,2024-03-14 09:49:25,135726038199,aws.des.eah.prd,AWS
7918,privatenetwork:1478:eu-west-1:vpc-0e222e3f5f7580785:,1478,eu-west-1,vpc-0e222e3f5f7580785,logicmonitor-prd,available,10.116.173.0/24,24,1,unknown,0,False,dopt-d957b4a0,"{""ipv4"": [{""10.116.173.0/24"": ""vpc-cidr-assoc-003a79b4fa3568e79""}]}",,,,arn:aws:ec2:eu-west-1:135216605706:vpc/vpc-0e222e3f5f7580785,,,2022-06-16 22:16:21,2022-08-31 18:47:10,135216605706,aws-des-logicmonitor-prd,AWS
7304,privatenetwork:1478:us-east-1:vpc-01f1454482a46e1ae:,1478,us-east-1,vpc-01f1454482a46e1ae,logicmonitor-prd,available,10.113.80.0/24,24,1,unknown,0,False,dopt-6b594411,"{""ipv4"": [{""10.113.80.0/24"": ""vpc-cidr-assoc-03923a2a21669b0c0""}]}",,,1,arn:aws:ec2:us-east-1:135216605706:vpc/vpc-01f1454482a46e1ae,,,2022-06-16 21:11:16,2024-03-14 08:13:47,135216605706,aws-des-logicmonitor-prd,AWS
7869,privatenetwork:1478:us-west-2:vpc-0324de3f350e61740:,1478,us-west-2,vpc-0324de3f350e61740,logicmonitor-prd,available,10.110.92.0/24,24,1,unknown,0,False,dopt-a47248dc,"{""ipv4"": [{""10.110.92.0/24"": ""vpc-cidr-assoc-0b4f145d0e46c92e0""}]}",,,,arn:aws:ec2:us-west-2:135216605706:vpc/vpc-0324de3f350e61740,,,2022-06-16 22:11:12,2024-03-14 08:14:14,135216605706,aws-des-logicmonitor-prd,AWS
7137,privatenetwork:1481:eu-west-1:vpc-bca97fda:,1481,eu-west-1,vpc-bca97fda,vpc-bca97fda,available,172.31.0.0/16,16,1,unknown,0,True,dopt-21b2f446,"{""ipv4"": [{""172.31.0.0/16"": ""vpc-cidr-assoc-0019f76b""}]}","[{""Name"": ""efs.eu-west-1.amazonaws.com."", ""Owner"": {""OwningService"": ""efs.amazonaws.com""}, ""HostedZoneId"": ""Z5DMSH1X4FXPD""}]",,,arn:aws:ec2:eu-west-1:146817731687:vpc/vpc-bca97fda,,,2022-06-16 20:49:06,2022-09-01 17:43:41,146817731687,adsk news,AWS
7414,privatenetwork:1481:us-west-2:vpc-d20bf6ab:,1481,us-west-2,vpc-d20bf6ab,adsknews-prd,available,10.42.131.0/24,24,1,unknown,0,False,dopt-0a60c41dd2fcd59e7,"{""ipv4"": [{""10.42.131.0/24"": ""vpc-cidr-assoc-62299609""}]}","[{""Name"": ""efs.us-west-2.amazonaws.com."", ""Owner"": {""OwningService"": ""efs.amazonaws.com""}, ""HostedZoneId"": ""Z1FV4P3R56K2LG""}]",,3,arn:aws:ec2:us-west-2:146817731687:vpc/vpc-d20bf6ab,,,2022-06-16 21:25:20,2024-04-03 16:51:30,146817731687,adsk news,AWS
8227,privatenetwork:1482:us-east-1:vpc-073c1a1c5f6620572:,1482,us-east-1,vpc-073c1a1c5f6620572,ava-prd,available,10.80.50.0/24,24,1,unknown,0,False,dopt-05f6153d84173ba5a,"{""ipv4"": [{""10.80.50.0/24"": ""vpc-cidr-assoc-0c64035f5134b5547""}]}",,,,arn:aws:ec2:us-east-1:152271861827:vpc/vpc-073c1a1c5f6620572,,,2022-06-16 22:52:17,2024-03-14 08:31:42,152271861827,autodesk virtual agent,AWS
8272,privatenetwork:1483:us-west-2:vpc-0e0b5e3b7f1a2c44c:,1483,us-west-2,vpc-0e0b5e3b7f1a2c44c,ebsofinanceapp-dev,available,10.108.154.0/24,24,1,unknown,0,False,dopt-53e67b2b,"{""ipv4"": [{""10.108.154.0/24"": ""vpc-cidr-assoc-057719596dae45b79""}]}","[{""Name"": ""efs.us-west-2.amazonaws.com."", ""Owner"": {""OwningService"": ""efs.amazonaws.com""}, ""HostedZoneId"": ""Z04982883MK9P8VE9HHZ9""}, {""Name"": ""execute-api.us-west-2.amazonaws.com."", ""Owner"": {""OwningService"": ""vpce.amazonaws.com""}, ""HostedZoneId"": ""Z01991342HX1C1FYS6EBT""}]",,2,arn:aws:ec2:us-west-2:131581978388:vpc/vpc-0e0b5e3b7f1a2c44c,,,2022-06-16 22:57:33,2024-01-24 06:56:45,131581978388,aws.des.ebsofinanceapp.dev,AWS
7207,privatenetwork:1484:us-west-2:vpc-0b5eea648268a1236:,1484,us-west-2,vpc-0b5eea648268a1236,financeautomation-stg,available,10.109.125.0/24,24,1,unknown,0,False,dopt-ebbc1193,"{""ipv4"": [{""10.109.125.0/24"": ""vpc-cidr-assoc-0b9d5fcb7d1f57f22""}]}",,,,arn:aws:ec2:us-west-2:134230291987:vpc/vpc-0b5eea648268a1236,,,2022-06-16 20:59:34,2024-03-14 09:50:16,134230291987,aws.des.financeautomation.stg,AWS
8260,privatenetwork:1485:eu-west-1:vpc-0d808810b60dbb9cc:,1485,eu-west-1,vpc-0d808810b60dbb9cc,alfred-t-networking-test,available,10.114.96.0/24,24,1,unknown,0,False,dopt-4d57392b,"{""ipv4"": [{""10.114.96.0/24"": ""vpc-cidr-assoc-009e5ffe3eaa38ae5""}]}",,,,arn:aws:ec2:eu-west-1:149145371179:vpc/vpc-0d808810b60dbb9cc,,,2022-06-16 22:56:34,2022-08-31 20:17:53,149145371179,aws.des.alfred-t-networking.test,AWS
7360,privatenetwork:1485:us-east-1:vpc-02fff897b632c5ecb:,1485,us-east-1,vpc-02fff897b632c5ecb,alfred-t-networking-test,available,10.111.96.0/24,24,1,unknown,0,False,dopt-40e9c33b,"{""ipv4"": [{""10.111.96.0/24"": ""vpc-cidr-assoc-033d3b880527981ca""}]}",,,,arn:aws:ec2:us-east-1:149145371179:vpc/vpc-02fff897b632c5ecb,,,2022-06-16 21:19:40,2022-08-31 19:11:29,149145371179,aws.des.alfred-t-networking.test,AWS
7385,privatenetwork:1485:us-west-2:vpc-01feb8d73c999f4c7:,1485,us-west-2,vpc-01feb8d73c999f4c7,alfred-t-networking-test,available,10.108.96.0/24,24,1,unknown,0,False,dopt-d50ad3ad,"{""ipv4"": [{""10.108.96.0/24"": ""vpc-cidr-assoc-0b12cba9b6befb0ec""}]}",,,,arn:aws:ec2:us-west-2:149145371179:vpc/vpc-01feb8d73c999f4c7,,,2022-06-16 21:21:52,2022-08-31 20:14:45,149145371179,aws.des.alfred-t-networking.test,AWS
7386,privatenetwork:1485:us-west-2:vpc-055e971edf4981603:,1485,us-west-2,vpc-055e971edf4981603,sr-test-tgw-2,available,10.108.103.0/24,24,1,unknown,0,False,dopt-d50ad3ad,"{""ipv4"": [{""10.108.103.0/24"": ""vpc-cidr-assoc-0a45bf2813be5c685""}]}",,,,arn:aws:ec2:us-west-2:149145371179:vpc/vpc-055e971edf4981603,,,2022-06-16 21:21:52,2022-08-31 20:14:45,149145371179,aws.des.alfred-t-networking.test,AWS
7466,privatenetwork:1486:us-east-1:vpc-0cbd6a60cce2d18b9:,1486,us-east-1,vpc-0cbd6a60cce2d18b9,dclecfpmfe-dev,available,10.111.119.0/24,24,1,unknown,0,False,dopt-0e81a74c28f0c85f2,"{""ipv4"": [{""10.111.119.0/24"": ""vpc-cidr-assoc-057ba8934e28fa612""}]}",,,,arn:aws:ec2:us-east-1:148416621050:vpc/vpc-0cbd6a60cce2d18b9,,,2022-06-16 21:29:59,2024-03-13 14:24:02,148416621050,aws-des-dclecfpmfe-dev,AWS
7531,privatenetwork:1486:us-west-2:vpc-0537f4f2c4fac28a3:,1486,us-west-2,vpc-0537f4f2c4fac28a3,dclecfpmfe-dev,available,10.108.45.0/24,24,1,unknown,0,False,dopt-044a0a44fb30ab866,"{""ipv4"": [{""10.108.45.0/24"": ""vpc-cidr-assoc-019590c75b0bcdf6c""}]}",,,,arn:aws:ec2:us-west-2:148416621050:vpc/vpc-0537f4f2c4fac28a3,,,2022-06-16 21:36:27,2024-03-13 14:24:31,148416621050,aws-des-dclecfpmfe-dev,AWS
8254,privatenetwork:1487:us-east-1:vpc-09c3be7dbb2bd7825:,1487,us-east-1,vpc-09c3be7dbb2bd7825,cloudmgmtportal-dev,available,10.111.195.0/24,24,1,unknown,0,False,dopt-96955bec,"{""ipv4"": [{""10.111.195.0/24"": ""vpc-cidr-assoc-03ebbb2d936e42996""}]}",,,,arn:aws:ec2:us-east-1:154915446347:vpc/vpc-09c3be7dbb2bd7825,,,2022-06-16 22:55:51,2024-03-13 12:35:20,154915446347,aws.des.cloudmgmtportal.dev,AWS
7100,privatenetwork:1487:us-west-2:vpc-0011ba04ea3964c4a:,1487,us-west-2,vpc-0011ba04ea3964c4a,cloudmgmtportal-dev,available,10.108.226.0/24,24,1,unknown,0,False,dopt-4d0d8635,"{""ipv4"": [{""10.108.226.0/24"": ""vpc-cidr-assoc-06fa9d747a9c5ccc9""}]}",,,,arn:aws:ec2:us-west-2:154915446347:vpc/vpc-0011ba04ea3964c4a,,,2022-06-16 20:41:05,2024-03-13 12:35:48,154915446347,aws.des.cloudmgmtportal.dev,AWS
8149,privatenetwork:1488:us-west-2:vpc-04cd3dc48dcedaa9b:,1488,us-west-2,vpc-04cd3dc48dcedaa9b,liclogdecryptor-prd,available,10.110.103.0/24,24,1,unknown,0,False,dopt-3d690545,"{""ipv4"": [{""10.110.103.0/24"": ""vpc-cidr-assoc-00ab7b026c54a6f05""}]}",,,,arn:aws:ec2:us-west-2:132832801833:vpc/vpc-04cd3dc48dcedaa9b,,,2022-06-16 22:43:55,2024-03-14 09:27:36,132832801833,aws.des.liclogdecryptor.prd,AWS
8107,privatenetwork:1489:us-east-1:vpc-0e2ceb44d3cbb4deb:,1489,us-east-1,vpc-0e2ceb44d3cbb4deb,eepicm-prd,available,10.113.205.0/24,24,1,unknown,0,False,dopt-ce16ddb4,"{""ipv4"": [{""10.113.205.0/24"": ""vpc-cidr-assoc-03c077eed01fcaab8""}, {""10.113.20.0/22"": ""vpc-cidr-assoc-0153431f1372c3380""}]}","[{""Name"": ""execute-api.us-east-1.amazonaws.com."", ""Owner"": {""OwningService"": ""vpce.amazonaws.com""}, ""HostedZoneId"": ""Z0311537UF3KMFDIGWDW""}]",,5,arn:aws:ec2:us-east-1:152892015929:vpc/vpc-0e2ceb44d3cbb4deb,,,2022-06-16 22:40:41,2024-03-14 09:42:43,152892015929,aws.des.eepicm.prd,AWS
7639,privatenetwork:1490:us-west-2:vpc-00cfe5d42fe4045a5:,1490,us-west-2,vpc-00cfe5d42fe4045a5,ava-stg,available,10.55.20.0/24,24,1,unknown,0,False,dopt-0f7ca92487dbffdd8,"{""ipv4"": [{""10.55.20.0/24"": ""vpc-cidr-assoc-0f9a4b7988109dd1d""}]}",,,,arn:aws:ec2:us-west-2:146025715115:vpc/vpc-00cfe5d42fe4045a5,,,2022-06-16 21:46:15,2024-03-14 08:35:33,146025715115,autodesk virtual agent,AWS
7357,privatenetwork:1491:us-west-2:vpc-049c1a987b48fd27e:,1491,us-west-2,vpc-049c1a987b48fd27e,fortisoar-prd,available,10.110.72.0/24,24,1,unknown,0,False,dopt-08c2ce0a0f0079c6b,"{""ipv4"": [{""10.110.72.0/24"": ""vpc-cidr-assoc-0e1d33f335effe876""}]}",,,3,arn:aws:ec2:us-west-2:134873283663:vpc/vpc-049c1a987b48fd27e,,,2022-06-16 21:19:19,2024-03-14 09:16:35,134873283663,aws-des-fortisoar-prd,AWS
8167,privatenetwork:1492:us-west-2:vpc-0c71fc79291e55d65:,1492,us-west-2,vpc-0c71fc79291e55d65,cmdbintegration-dev,available,10.96.143.0/24,24,1,unknown,0,False,dopt-097e7373f3db9db9c,"{""ipv4"": [{""10.96.143.0/24"": ""vpc-cidr-assoc-0bf4bf4f8d54d5e01""}]}",,,,arn:aws:ec2:us-west-2:152422874750:vpc/vpc-0c71fc79291e55d65,,,2022-06-16 22:45:34,2024-03-13 12:30:07,152422874750,aws.des.cmdbintegration.dev,AWS
7966,privatenetwork:1493:us-east-1:vpc-09541164c5f6df30c:,1493,us-east-1,vpc-09541164c5f6df30c,clouddna-prd,available,10.113.206.0/24,24,1,unknown,0,False,dopt-ad9c6bd7,"{""ipv4"": [{""10.113.206.0/24"": ""vpc-cidr-assoc-0cda460b13d788d82""}]}",,,,arn:aws:ec2:us-east-1:155347240706:vpc/vpc-09541164c5f6df30c,,,2022-06-16 22:24:41,2024-03-14 08:52:51,155347240706,aws.des.clouddna.prd,AWS
7342,privatenetwork:1493:us-west-2:vpc-0cc5d3b11598aa308:,1493,us-west-2,vpc-0cc5d3b11598aa308,clouddna-prd,available,10.110.251.0/24,24,1,unknown,0,False,dopt-f36ee98b,"{""ipv4"": [{""10.110.251.0/24"": ""vpc-cidr-assoc-0da151ec2f68a7c28""}]}",,,,arn:aws:ec2:us-west-2:155347240706:vpc/vpc-0cc5d3b11598aa308,,,2022-06-16 21:16:59,2022-08-31 19:11:53,155347240706,aws.des.clouddna.prd,AWS
7917,privatenetwork:1494:us-west-2:vpc-0f889cee755afa0c7:,1494,us-west-2,vpc-0f889cee755afa0c7,vpc-0f889cee755afa0c7,available,10.109.183.0/24,24,1,unknown,0,False,dopt-ebab8593,"{""ipv4"": [{""10.109.183.0/24"": ""vpc-cidr-assoc-02bbde707cfd2af44""}]}","[{""Name"": ""efs.us-west-2.amazonaws.com."", ""Owner"": {""OwningService"": ""efs.amazonaws.com""}, ""HostedZoneId"": ""Z00354971NC9HPKU1PLVO""}]",,2,arn:aws:ec2:us-west-2:158562432617:vpc/vpc-0f889cee755afa0c7,,,2022-06-16 22:16:20,2024-03-14 08:45:27,158562432617,aws-des-cloudmgmttower-int-stg,AWS
8037,privatenetwork:1495:us-west-2:vpc-274da85e:,1495,us-west-2,vpc-274da85e,pricerecon-int,available,10.42.125.0/24,24,1,unknown,0,False,dopt-08f2e420346c7f495,"{""ipv4"": [{""10.42.125.0/24"": ""vpc-cidr-assoc-1add7a71""}]}",,,,arn:aws:ec2:us-west-2:168945902320:vpc/vpc-274da85e,,,2022-06-16 22:33:38,2024-03-14 08:44:04,168945902320,pricerecon application,AWS
7283,privatenetwork:1496:us-east-1:vpc-6bec4b13:,1496,us-east-1,vpc-6bec4b13,secretserver-dev,available,10.40.45.0/24,24,1,unknown,0,False,dopt-0012e8ea59413d917,"{""ipv4"": [{""10.40.45.0/24"": ""vpc-cidr-assoc-0e64bd64""}]}",,,1,arn:aws:ec2:us-east-1:162096847359:vpc/vpc-6bec4b13,,,2022-06-16 21:09:10,2024-03-13 14:27:21,162096847359,secret server,AWS
8064,privatenetwork:1496:us-west-2:vpc-45280c23:,1496,us-west-2,vpc-45280c23,secretserver-dev,available,10.42.108.0/24,24,1,unknown,0,False,dopt-0a7a3e37b7f406385,"{""ipv4"": [{""10.42.108.0/24"": ""vpc-cidr-assoc-8ccf2ae7""}]}",,,1,arn:aws:ec2:us-west-2:162096847359:vpc/vpc-45280c23,,,2022-06-16 22:36:36,2024-03-13 14:27:53,162096847359,secret server,AWS
7286,privatenetwork:1497:us-east-1:vpc-d7e4c0ac:,1497,us-east-1,vpc-d7e4c0ac,bic-stg,available,10.80.37.0/24,24,1,unknown,0,False,dopt-04bf5df5509d16b69,"{""ipv4"": [{""10.80.37.0/24"": ""vpc-cidr-assoc-4d496020""}]}",,,,arn:aws:ec2:us-east-1:156067768658:vpc/vpc-d7e4c0ac,,,2022-06-16 21:09:24,2024-03-14 10:12:40,156067768658,BiC STG,AWS
7088,privatenetwork:1497:us-west-1:vpc-e1c01484:,1497,us-west-1,vpc-e1c01484,bic-stg,available,10.37.51.0/24,24,1,unknown,0,False,dopt-1bab4f7e,"{""ipv4"": [{""10.37.51.0/24"": ""vpc-cidr-assoc-9234c7fb""}]}",,,,arn:aws:ec2:us-west-1:156067768658:vpc/vpc-e1c01484,,,2022-06-16 20:35:20,2022-08-31 19:10:02,156067768658,BiC STG,AWS
8144,privatenetwork:1497:us-west-2:vpc-46bdba21:,1497,us-west-2,vpc-46bdba21,bic-stg,available,10.42.41.0/24,24,1,unknown,0,False,dopt-03e8356d281907c90,"{""ipv4"": [{""10.42.41.0/24"": ""vpc-cidr-assoc-20649848""}, {""10.42.137.0/24"": ""vpc-cidr-assoc-05e9823e223cbad1a""}]}","[{""Name"": ""execute-api.us-west-2.amazonaws.com."", ""Owner"": {""OwningService"": ""vpce.amazonaws.com""}, ""HostedZoneId"": ""Z0159660B9FECWQXY6V2""}]",,8,arn:aws:ec2:us-west-2:156067768658:vpc/vpc-46bdba21,,,2022-06-16 22:43:23,2024-04-23 17:30:15,156067768658,BiC STG,AWS
7136,privatenetwork:1498:us-west-2:vpc-05cc5b8a6b0974c6c:,1498,us-west-2,vpc-05cc5b8a6b0974c6c,cattools-prd,available,10.110.219.0/24,24,1,unknown,0,False,dopt-b975e6c1,"{""ipv4"": [{""10.110.219.0/24"": ""vpc-cidr-assoc-04b9a0d0d689314c2""}]}","[{""Name"": ""efs.us-west-2.amazonaws.com."", ""Owner"": {""OwningService"": ""efs.amazonaws.com""}, ""HostedZoneId"": ""Z09670691R16XE8PTTF86""}]",,,arn:aws:ec2:us-west-2:168460688446:vpc/vpc-05cc5b8a6b0974c6c,,,2022-06-16 20:48:55,2024-03-14 09:13:55,168460688446,aws.des.cattools.prd,AWS
8233,privatenetwork:1500:us-east-1:vpc-2b2eaf4e:,1500,us-east-1,vpc-2b2eaf4e,clic-prd,available,10.40.147.0/24,24,1,unknown,0,False,dopt-01af749d7da4ee82c,"{""ipv4"": [{""10.40.147.0/24"": ""vpc-cidr-assoc-aca447c5""}, {""10.80.192.0/23"": ""vpc-cidr-assoc-0c54816602c2d87d9""}]}","[{""Name"": ""firehose.us-east-1.amazonaws.com."", ""Owner"": {""OwningService"": ""vpce.amazonaws.com""}, ""HostedZoneId"": ""Z075748736COLIXZFULI1""}, {""Name"": ""internal.clic.autodesk.com."", ""Owner"": {""OwningAccount"": ""161229968281""}, ""HostedZoneId"": ""Z06152361MAJMLHR4BSN1""}, {""Name"": ""internal.sou.autodesk.com."", ""Owner"": {""OwningAccount"": ""161229968281""}, ""HostedZoneId"": ""Z0799480ABPAKN2AG4PJ""}]",,,arn:aws:ec2:us-east-1:161229968281:vpc/vpc-2b2eaf4e,,,2022-06-16 22:53:49,2024-03-14 09:12:15,161229968281,Clic Prod,AWS
8116,privatenetwork:1500:us-west-2:vpc-a3d8feda:,1500,us-west-2,vpc-a3d8feda,bms-prd,available,10.42.223.0/24,24,1,unknown,0,False,dopt-017a66ac4174d00cd,"{""ipv4"": [{""10.42.223.0/24"": ""vpc-cidr-assoc-7fd03a15""}, {""10.55.176.0/23"": ""vpc-cidr-assoc-000985d809061027f""}]}","[{""Name"": ""firehose.us-west-2.amazonaws.com."", ""Owner"": {""OwningService"": ""vpce.amazonaws.com""}, ""HostedZoneId"": ""Z02913852XYH4IZC5WAW7""}, {""Name"": ""internal.clic.autodesk.com."", ""Owner"": {""OwningAccount"": ""161229968281""}, ""HostedZoneId"": ""Z064588020TJU5ZT5BMR""}, {""Name"": ""internal.sou.autodesk.com."", ""Owner"": {""OwningAccount"": ""161229968281""}, ""HostedZoneId"": ""Z0209322366POS6CF0QZO""}]",,,arn:aws:ec2:us-west-2:161229968281:vpc/vpc-a3d8feda,,,2022-06-16 22:41:21,2024-03-14 09:12:42,161229968281,Clic Prod,AWS
7876,privatenetwork:1501:eu-west-1:vpc-0d572868275afb292:,1501,eu-west-1,vpc-0d572868275afb292,localizeconf-prd,available,10.116.169.0/24,24,1,unknown,0,False,dopt-a12951c7,"{""ipv4"": [{""10.116.169.0/24"": ""vpc-cidr-assoc-0045485ff66130297""}]}",,,,arn:aws:ec2:eu-west-1:163821184891:vpc/vpc-0d572868275afb292,,,2022-06-16 22:11:38,2022-08-31 18:46:20,163821184891,aws.des.localizeconf.prd,AWS
7990,privatenetwork:1501:us-east-1:vpc-0cc4c1ddb9ea2c850:,1501,us-east-1,vpc-0cc4c1ddb9ea2c850,localizeconf-prd,available,10.113.207.0/24,24,1,unknown,0,False,dopt-37ecff4c,"{""ipv4"": [{""10.113.207.0/24"": ""vpc-cidr-assoc-0284df7d02e69420d""}]}",,,,arn:aws:ec2:us-east-1:163821184891:vpc/vpc-0cc4c1ddb9ea2c850,,,2022-06-16 22:27:47,2024-03-14 08:58:52,163821184891,aws.des.localizeconf.prd,AWS
8263,privatenetwork:1501:us-west-2:vpc-01dcd38786f0867a1:,1501,us-west-2,vpc-01dcd38786f0867a1,localizeconf-prd,available,10.110.213.0/24,24,1,unknown,0,False,dopt-56c2762e,"{""ipv4"": [{""10.110.213.0/24"": ""vpc-cidr-assoc-02c2f2465385a1321""}]}","[{""Name"": ""efs.us-west-2.amazonaws.com."", ""Owner"": {""OwningService"": ""efs.amazonaws.com""}, ""HostedZoneId"": ""ZEBUAULVZO22V""}]",,,arn:aws:ec2:us-west-2:163821184891:vpc/vpc-01dcd38786f0867a1,,,2022-06-16 22:56:43,2024-03-22 21:34:37,163821184891,aws.des.localizeconf.prd,AWS
8307,privatenetwork:1502:us-east-1:vpc-061e40cb63a18eb15:,1502,us-east-1,vpc-061e40cb63a18eb15,vault-dev,available,10.111.237.0/24,24,1,unknown,0,False,dopt-ccda10b6,"{""ipv4"": [{""10.111.237.0/24"": ""vpc-cidr-assoc-0a34da3e2ad17839a""}]}","[{""Name"": ""dev.vault.epta.aws.autodesk.com."", ""Owner"": {""OwningAccount"": ""167747685742""}, ""HostedZoneId"": ""Z01844162IT6KHR2JE61R""}, {""Name"": ""qa.vault.epta.aws.autodesk.com."", ""Owner"": {""OwningAccount"": ""167747685742""}, ""HostedZoneId"": ""Z01826972Q3THB2N058Q0""}]",,6,arn:aws:ec2:us-east-1:167747685742:vpc/vpc-061e40cb63a18eb15,,,2022-06-16 23:02:56,2024-03-13 17:10:33,167747685742,aws.des.vault.dev,AWS
7882,privatenetwork:1502:us-west-2:vpc-06a26309f1d878fcf:,1502,us-west-2,vpc-06a26309f1d878fcf,vault-dev,available,10.108.132.0/24,24,1,unknown,0,False,dopt-cd57c3b5,"{""ipv4"": [{""10.108.132.0/24"": ""vpc-cidr-assoc-05f8f4a8c0bde2ab2""}]}","[{""Name"": ""qa.vault.epta.aws.autodesk.com."", ""Owner"": {""OwningAccount"": ""167747685742""}, ""HostedZoneId"": ""Z01826972Q3THB2N058Q0""}, {""Name"": ""test.vault.epta.aws.autodesk.com."", ""Owner"": {""OwningAccount"": ""167747685742""}, ""HostedZoneId"": ""Z1034991T08DHMQWP5QR""}]",,5,arn:aws:ec2:us-west-2:167747685742:vpc/vpc-06a26309f1d878fcf,,,2022-06-16 22:12:33,2024-03-13 17:11:01,167747685742,aws.des.vault.dev,AWS
7091,privatenetwork:1506:eu-west-1:vpc-0250f4b55fbcd8c12:,1506,eu-west-1,vpc-0250f4b55fbcd8c12,dpeengsrvstools-dev,available,10.52.14.0/24,24,1,unknown,0,False,dopt-06eb7d8911ab34cec,"{""ipv4"": [{""10.52.14.0/24"": ""vpc-cidr-assoc-06ec06beacc005370""}]}",,,,arn:aws:ec2:eu-west-1:165126597269:vpc/vpc-0250f4b55fbcd8c12,,,2022-06-16 20:36:27,2022-08-31 18:11:59,165126597269,dpe engineering services tools,AWS
7703,privatenetwork:1506:us-east-1:vpc-0dfa33af6bf41be69:,1506,us-east-1,vpc-0dfa33af6bf41be69,dpeengsrvstools-dev,available,10.80.66.0/24,24,1,unknown,0,False,dopt-0eb9a5983b50cdb64,"{""ipv4"": [{""10.80.66.0/24"": ""vpc-cidr-assoc-0e2b66fa4258ef214""}]}","[{""Name"": ""us-east-1.codestar-connections.webhooks.aws."", ""Owner"": {""OwningService"": ""vpce.amazonaws.com""}, ""HostedZoneId"": ""Z04927633V87U0CSISVGZ""}]",,1,arn:aws:ec2:us-east-1:165126597269:vpc/vpc-0dfa33af6bf41be69,,,2022-06-16 21:52:20,2023-10-26 19:21:09,165126597269,dpe engineering services tools,AWS
7939,privatenetwork:1506:us-west-2:vpc-0431e37f06eccdc7f:,1506,us-west-2,vpc-0431e37f06eccdc7f,dpeengsrvstools-dev,available,10.55.50.0/24,24,1,unknown,0,False,dopt-0008a6d34e2f8608f,"{""ipv4"": [{""10.55.50.0/24"": ""vpc-cidr-assoc-045d2dc5f17e4b24d""}, {""10.55.54.0/24"": ""vpc-cidr-assoc-0e08a329e5fed6ee6""}, {""10.55.83.0/24"": ""vpc-cidr-assoc-0b7462f900465a7aa""}]}","[{""Name"": ""efs.us-west-2.amazonaws.com."", ""Owner"": {""OwningService"": ""efs.amazonaws.com""}, ""HostedZoneId"": ""Z008742121606DYTP47M2""}]",,3,arn:aws:ec2:us-west-2:165126597269:vpc/vpc-0431e37f06eccdc7f,,,2022-06-16 22:19:56,2022-08-31 20:34:25,165126597269,dpe engineering services tools,AWS
